"qname"	"qlen"	"qstart"	"qend"	"strand"	"tname"	"tlen"	"tstart"	"tend"	"nmatch"	"alen"	"mapq"	"tp"	"cm"	"s1"	"s2"	"dv"	"rl"	"contig"	"name2"	"name"	"sample_id"	"hap_struc"	"hap_struc_d"	"hap_block_start"	"chrom"	"start"	"end"
"ENST00000370083.9"	1785	2	1784	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	293796	302586	1769	8790	0	"P"	557	1686	1686	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY1A-201"	"1"	"HG00741"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	293796	302586
"ENST00000370083.9"	1785	2	1784	"-"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	231318	240111	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY1A-201"	"1"	"HG00741"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	231318	240111
"ENST00000370083.9"	1785	2	1784	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	199664	208457	1767	8793	0	"S"	552	1684	NA	7e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY1A-201"	"1"	"HG00741"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	199664	208457
"ENST00000414303.7"	1584	4	1583	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	161399	169669	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY2A-201"	"2A"	"HG00741"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	161399	169669
"ENST00000610648.1"	1736	4	1733	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	115083	123505	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY2B-208"	"2B"	"HG00741"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	115083	123505
"ENST00000370083.9"	1785	2	1784	"+"	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	407809	199725	208517	1769	8792	0	"P"	557	1686	1686	1e-04	0	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	"AMY1A-201"	"1"	"NA19240"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	199725	208517
"ENST00000370083.9"	1785	2	1784	"+"	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	407809	293861	302652	1769	8791	0	"S"	557	1686	NA	1e-04	0	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	"AMY1A-201"	"1"	"NA19240"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	293861	302652
"ENST00000370083.9"	1785	2	1784	"-"	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	407809	231382	240174	1769	8792	0	"S"	557	1686	NA	1e-04	0	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	"AMY1A-201"	"1"	"NA19240"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	231382	240174
"ENST00000414303.7"	1584	4	1583	"+"	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	407809	161463	169734	1574	8271	30	"P"	491	1499	1342	1e-04	0	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	"AMY2A-201"	"2A"	"NA19240"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	161463	169734
"ENST00000610648.1"	1736	4	1733	"+"	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	407809	115135	123559	1720	8424	48	"P"	531	1638	1371	1e-04	0	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	"AMY2B-208"	"2B"	"NA19240"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"NA19240#1#JAHEOM010000047.1_30103390_30511199_1"	115135	123559
"ENST00000370083.9"	1785	2	1784	"+"	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	407762	293812	302603	1769	8791	0	"P"	557	1686	1686	1e-04	0	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	"AMY1A-201"	"1"	"HG03516"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	293812	302603
"ENST00000370083.9"	1785	2	1784	"+"	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	407762	199690	208482	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	"AMY1A-201"	"1"	"HG03516"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	199690	208482
"ENST00000370083.9"	1785	2	1784	"-"	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	407762	231342	240134	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	"AMY1A-201"	"1"	"HG03516"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	231342	240134
"ENST00000414303.7"	1584	4	1583	"+"	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	407762	161429	169699	1563	8270	29	"P"	488	1488	1336	5e-04	0	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	"AMY2A-201"	"2A"	"HG03516"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	161429	169699
"ENST00000610648.1"	1736	4	1733	"+"	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	407762	115101	123523	1714	8422	47	"P"	525	1632	1371	9e-04	0	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	"AMY2B-208"	"2B"	"HG03516"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG03516#2#JAGYYS010000004.1_24452130_24859892_1"	115101	123523
"ENST00000370083.9"	1785	2	1784	"+"	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	312757	199639	208429	1769	8790	51	"P"	557	1686	1393	1e-04	0	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	"AMY1A-201"	"1"	"HG02109"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	98	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	199639	208429
"ENST00000414303.7"	1584	4	1583	"+"	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	312757	161385	169655	1563	8270	28	"P"	488	1488	1342	5e-04	0	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	"AMY2A-201"	"2A"	"HG02109"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	98	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	161385	169655
"ENST00000610648.1"	1736	4	1733	"+"	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	312757	115051	123475	1720	8424	52	"P"	531	1638	1347	1e-04	0	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	"AMY2B-208"	"2B"	"HG02109"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	98	"HG02109#2#JAHEPF010000078.1_16678387_16991144_0"	115051	123475
"ENST00000370083.9"	1785	2	1784	"+"	"chr1_chm13_103304997_103901127_0"	596130	387907	396697	1769	8790	0	"P"	557	1686	1686	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY1A-201"	"1"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	387907	396697
"ENST00000370083.9"	1785	2	1784	"+"	"chr1_chm13_103304997_103901127_0"	596130	482041	490833	1769	8792	0	"S"	557	1686	NA	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY1A-201"	"1"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	482041	490833
"ENST00000370083.9"	1785	2	1784	"-"	"chr1_chm13_103304997_103901127_0"	596130	231284	240077	1769	8793	0	"S"	557	1686	NA	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY1A-201"	"1"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	231284	240077
"ENST00000370083.9"	1785	2	1784	"-"	"chr1_chm13_103304997_103901127_0"	596130	419562	428353	1769	8791	0	"S"	557	1686	NA	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY1A-201"	"1"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	419562	428353
"ENST00000370083.9"	1785	2	1784	"+"	"chr1_chm13_103304997_103901127_0"	596130	293773	302564	1769	8791	0	"S"	557	1686	NA	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY1A-201"	"1"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	293773	302564
"ENST00000370083.9"	1785	2	1784	"+"	"chr1_chm13_103304997_103901127_0"	596130	199630	208423	1769	8793	0	"S"	557	1686	NA	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY1A-201"	"1"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	199630	208423
"ENST00000370083.9"	1785	2	1784	"-"	"chr1_chm13_103304997_103901127_0"	596130	325430	334221	1769	8791	0	"S"	557	1686	NA	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY1A-201"	"1"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	325430	334221
"ENST00000414303.7"	1584	4	1583	"+"	"chr1_chm13_103304997_103901127_0"	596130	161379	169649	1574	8270	15	"P"	491	1499	1420	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY2A-201"	"2A"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	161379	169649
"ENST00000610648.1"	1736	4	1733	"+"	"chr1_chm13_103304997_103901127_0"	596130	115049	123473	1720	8424	44	"P"	531	1638	1394	1e-04	0	"chr1_chm13_103304997_103901127_0"	"AMY2B-208"	"2B"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	115049	123473
"ENST00000370083.9"	1785	2	1784	"+"	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	406818	199588	208379	1769	8791	0	"P"	557	1686	1686	1e-04	0	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	"AMY1A-201"	"1"	"HG02486"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	199588	208379
"ENST00000370083.9"	1785	2	1784	"-"	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	406818	231246	240038	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	"AMY1A-201"	"1"	"HG02486"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	231246	240038
"ENST00000370083.9"	1785	2	1784	"+"	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	406818	293712	302503	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	"AMY1A-201"	"1"	"HG02486"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	293712	302503
"ENST00000414303.7"	1584	4	1583	"+"	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	406818	161333	169603	1563	8270	28	"P"	488	1488	1342	5e-04	0	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	"AMY2A-201"	"2A"	"HG02486"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	161333	169603
"ENST00000610648.1"	1736	4	1733	"+"	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	406818	114991	123414	1720	8423	48	"P"	531	1638	1371	1e-04	0	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	"AMY2B-208"	"2B"	"HG02486"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG02486#2#JAGYVL010000029.1_94163344_94570162_0"	114991	123414
"ENST00000370083.9"	1785	2	1784	"+"	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	409750	199685	208464	1769	8779	0	"P"	557	1686	1686	1e-04	0	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	"AMY1A-201"	"1"	"HG01358"	"0-3-7-9-4-6-8-5-2-4-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-4.0-2.1-5.1-2.0-1.0"	154	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	199685	208464
"ENST00000370083.9"	1785	2	1784	"+"	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	409750	296696	305486	1769	8790	0	"S"	557	1686	NA	1e-04	0	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	"AMY1A-201"	"1"	"HG01358"	"0-3-7-9-4-6-8-5-2-4-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-4.0-2.1-5.1-2.0-1.0"	154	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	296696	305486
"ENST00000370083.9"	1785	2	1784	"-"	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	409750	234224	243014	1769	8790	0	"S"	557	1686	NA	1e-04	0	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	"AMY1A-201"	"1"	"HG01358"	"0-3-7-9-4-6-8-5-2-4-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-4.0-2.1-5.1-2.0-1.0"	154	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	234224	243014
"ENST00000414303.7"	1584	4	1583	"+"	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	409750	161430	169700	1563	8270	32	"P"	488	1488	1324	5e-04	0	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	"AMY2A-201"	"2A"	"HG01358"	"0-3-7-9-4-6-8-5-2-4-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-4.0-2.1-5.1-2.0-1.0"	154	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	161430	169700
"ENST00000610648.1"	1736	4	1733	"+"	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	409750	115094	123516	1711	8422	46	"P"	518	1629	1371	0.0018	0	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	"AMY2B-208"	"2B"	"HG01358"	"0-3-7-9-4-6-8-5-2-4-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-4.0-2.1-5.1-2.0-1.0"	154	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	115094	123516
"ENST00000370083.9"	1785	2	1784	"+"	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	313660	199565	208357	1769	8792	49	"P"	557	1686	1404	1e-04	0	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	"AMY1A-201"	"1"	"HG00733"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	99	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	199565	208357
"ENST00000414303.7"	1584	4	1583	"+"	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	313660	161311	169581	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	"AMY2A-201"	"2A"	"HG00733"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	99	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	161311	169581
"ENST00000610648.1"	1736	4	1733	"+"	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	313660	114984	123406	1720	8422	50	"P"	531	1638	1358	1e-04	0	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	"AMY2B-208"	"2B"	"HG00733"	"0-3-7-9-4-6-8-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-1.0"	99	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	114984	123406
"ENST00000370083.9"	1785	2	1784	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	199738	208528	1769	8790	0	"P"	557	1686	1686	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY1A-201"	"1"	"HG02818"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	98	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	199738	208528
"ENST00000370083.9"	1785	2	1784	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	293852	302643	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY1A-201"	"1"	"HG02818"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	98	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	293852	302643
"ENST00000370083.9"	1785	2	1784	"-"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	231387	240178	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY1A-201"	"1"	"HG02818"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	98	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	231387	240178
"ENST00000414303.7"	1584	4	1583	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	161417	169722	1568	8305	29	"P"	486	1493	1342	8e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY2A-201"	"2A"	"HG02818"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	98	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	161417	169722
"ENST00000610648.1"	1736	4	1733	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	115063	123485	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY2B-208"	"2B"	"HG02818"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	98	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	115063	123485
"ENST00000370083.9"	1785	2	1784	"-"	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	407776	231299	240091	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	"AMY1A-201"	"1"	"HG03579"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	231299	240091
"ENST00000370083.9"	1785	2	1784	"+"	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	407776	293777	302568	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	"AMY1A-201"	"1"	"HG03579"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	293777	302568
"ENST00000370083.9"	1785	2	1784	"+"	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	407776	199645	208437	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	"AMY1A-201"	"1"	"HG03579"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG03579#1#JAGYVU010000029.1_91404_499180_0"	199645	208437
