"qname"	"qlen"	"qstart"	"qend"	"strand"	"tname"	"tlen"	"tstart"	"tend"	"nmatch"	"alen"	"mapq"	"tp"	"cm"	"s1"	"s2"	"dv"	"rl"	"contig"	"name2"	"name"	"hap_struc"	"hap_struc_d"	"hap_block_start"	"chrom"	"start"	"end"
"ENST00000414303.7"	1584	4	1583	"+"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	392941	401211	1563	8270	0	"S"	488	1488	NA	5e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-0-3-6-4-5-2-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-0.1-3.1-6.1-4.1-5.1-2.1-4.0-6.0-3.0-0.0"	19776491	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	392941	401211
"ENST00000610648.1"	1736	4	1733	"-"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	243882	252304	1720	8422	0	"P"	531	1638	1638	1e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-0-3-6-4-5-2-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-0.1-3.1-6.1-4.1-5.1-2.1-4.0-6.0-3.0-0.0"	19776491	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	243882	252304
"ENST00000610648.1"	1736	4	1733	"+"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	346605	355027	1720	8422	0	"S"	531	1638	NA	1e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-0-3-6-4-5-2-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-0.1-3.1-6.1-4.1-5.1-2.1-4.0-6.0-3.0-0.0"	19776491	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	346605	355027
"ENST00000610648.1"	1736	4	1733	"+"	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	545181	115110	123532	1720	8422	0	"S"	531	1638	NA	1e-04	0	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-0-3-6-4-5-2-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-0.1-3.1-6.1-4.1-5.1-2.1-4.0-6.0-3.0-0.0"	19776491	"HG02723#2#JAHEOT010000034.1_19776337_20321518_1"	115110	123532
"ENST00000370083.9"	1785	2	1784	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	199738	208528	1769	8790	0	"P"	557	1686	1686	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	89724	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	199738	208528
"ENST00000370083.9"	1785	2	1784	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	293852	302643	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	89724	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	293852	302643
"ENST00000370083.9"	1785	2	1784	"-"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	231387	240178	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	89724	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	231387	240178
"ENST00000414303.7"	1584	4	1583	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	161417	169722	1568	8305	29	"P"	486	1493	1342	8e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	89724	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	161417	169722
"ENST00000610648.1"	1736	4	1733	"+"	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	406987	115063	123485	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	89724	"HG02818#1#JAHEOS010000101.1_89626_496613_0"	115063	123485
"ENST00000370083.9"	1785	2	1784	"-"	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	407772	231351	240143	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	31775473	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	231351	240143
"ENST00000370083.9"	1785	2	1784	"+"	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	407772	293830	302621	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	31775473	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	293830	302621
"ENST00000370083.9"	1785	2	1784	"+"	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	407772	199708	208500	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	31775473	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	199708	208500
"ENST00000414303.7"	1584	4	1583	"+"	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	407772	161409	169713	1563	8304	28	"P"	488	1488	1342	5e-04	0	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	31775473	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	161409	169713
"ENST00000610648.1"	1736	4	1733	"+"	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	407772	115078	123502	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	31775473	"HG02818#2#JAHEOR010000010.1_31775319_32183091_1"	115078	123502
"ENST00000370083.9"	1785	2	1784	"-"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	231276	240068	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	62509	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	231276	240068
"ENST00000370083.9"	1785	2	1784	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	293745	302536	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	62509	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	293745	302536
"ENST00000370083.9"	1785	2	1784	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	199618	208409	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	62509	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	199618	208409
"ENST00000414303.7"	1584	4	1583	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	161366	169636	1563	8270	28	"P"	488	1488	1342	5e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	62509	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	161366	169636
"ENST00000610648.1"	1736	4	1733	"+"	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	406851	115023	123447	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	62509	"HG02886#1#JAHAOU010000178.1_62411_469262_0"	115023	123447
"ENST00000370083.9"	1785	2	1784	"+"	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	313668	199623	208414	1769	8791	50	"P"	557	1686	1398	1e-04	0	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	87491	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	199623	208414
"ENST00000414303.7"	1584	4	1579	"+"	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	313668	161362	169628	1563	8266	28	"P"	484	1488	1342	0.001	0	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	87491	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	161362	169628
"ENST00000610648.1"	1736	4	1733	"+"	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	313668	115034	123456	1720	8422	51	"P"	531	1638	1351	1e-04	0	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	87491	"HG02886#2#JAHAOT010000031.1_87393_401061_0"	115034	123456
"ENST00000370083.9"	1785	2	1784	"+"	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	429388	315351	324145	1769	8794	1	"P"	557	1686	1679	1e-04	0	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16676306	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	315351	324145
"ENST00000370083.9"	1785	2	1784	"+"	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	429388	199605	208385	1762	8780	0	"S"	545	1679	NA	0.0016	0	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16676306	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	199605	208385
"ENST00000414303.7"	1584	4	1583	"+"	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	429388	161342	169612	1563	8270	0	"P"	488	1488	1488	5e-04	0	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16676306	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	161342	169612
"ENST00000414303.7"	1584	4	1583	"+"	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	429388	277092	285362	1563	8270	0	"S"	488	1488	NA	5e-04	0	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16676306	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	277092	285362
"ENST00000610648.1"	1736	4	1733	"+"	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	429388	115005	123427	1720	8422	2	"P"	531	1638	1626	1e-04	0	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16676306	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	115005	123427
"ENST00000610648.1"	1736	4	1733	"+"	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	429388	230755	239177	1708	8422	0	"S"	527	1626	NA	6e-04	0	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16676306	"HG03098#1#JAHEPM010000059.1_16676208_17105596_0"	230755	239177
"ENST00000370083.9"	1785	2	1784	"+"	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	313667	199667	208458	1769	8791	51	"P"	557	1686	1393	1e-04	0	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	"AMY1A-201"	"1"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	93803857	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	199667	208458
"ENST00000414303.7"	1584	4	1583	"+"	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	313667	161369	169673	1563	8304	28	"P"	488	1488	1342	5e-04	0	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	"AMY2A-201"	"2A"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	93803857	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	161369	169673
"ENST00000610648.1"	1736	4	1733	"+"	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	313667	115040	123464	1720	8424	52	"P"	531	1638	1347	1e-04	0	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	"AMY2B-208"	"2B"	"1-2-5-4-6-3-0"	"1.0-2.0-5.0-4.0-6.0-3.0-0.0"	93803857	"HG03098#2#JAHEPL010000003.1_93803759_94117426_0"	115040	123464
"ENST00000370083.9"	1785	2	1784	"+"	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	479278	272074	280867	1769	8793	0	"P"	557	1686	1686	1e-04	0	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105876	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	272074	280867
"ENST00000370083.9"	1785	2	1784	"+"	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	479278	366208	374998	1769	8790	0	"S"	557	1686	NA	1e-04	0	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105876	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	366208	374998
"ENST00000370083.9"	1785	2	1784	"+"	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	479278	199652	208444	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105876	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	199652	208444
"ENST00000370083.9"	1785	2	1784	"-"	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	479278	303727	312519	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105876	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	303727	312519
"ENST00000414303.7"	1584	4	1583	"+"	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	479278	161392	169662	1569	8270	0	"P"	486	1494	1494	8e-04	0	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105876	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	161392	169662
"ENST00000414303.7"	1584	4	1583	"+"	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	479278	233814	242084	1569	8270	0	"S"	486	1494	NA	8e-04	0	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105876	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	233814	242084
"ENST00000610648.1"	1736	4	1733	"+"	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	479278	115063	123481	1720	8418	46	"P"	531	1638	1382	1e-04	0	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	"AMY2B-208"	"2B"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105876	"HG03453#1#JAGYVW010000157.1_2105722_2585000_1"	115063	123481
"ENST00000370083.9"	1785	2	1784	"-"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	231339	240133	1769	8794	0	"P"	557	1686	1686	1e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	22597704	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	231339	240133
"ENST00000370083.9"	1785	2	1784	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	293811	302602	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	22597704	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	293811	302602
"ENST00000370083.9"	1785	2	1784	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	199680	208474	1767	8794	0	"S"	553	1684	NA	6e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	22597704	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	199680	208474
"ENST00000414303.7"	1584	4	1583	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	161420	169690	1566	8270	29	"P"	486	1491	1342	8e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	22597704	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	161420	169690
"ENST00000610648.1"	1736	4	1733	"+"	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	407820	115095	123517	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	"AMY2B-208"	"2B"	"1-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	22597704	"HG03453#2#JAGYVV010000088.1_22597550_23005370_1"	115095	123517
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	407879	199649	208441	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16677795	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	199649	208441
"ENST00000370083.9"	1785	2	1784	"-"	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	407879	231305	240098	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16677795	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	231305	240098
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	407879	293776	302568	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16677795	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	293776	302568
"ENST00000414303.7"	1584	4	1583	"+"	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	407879	161395	169665	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16677795	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	161395	169665
"ENST00000610648.1"	1736	4	1733	"+"	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	407879	115071	123493	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16677795	"HG03486#1#JAHEOQ010000123.1_16677696_17085575_0"	115071	123493
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	199638	208430	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105719	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	199638	208430
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	272048	280840	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105719	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	272048	280840
"ENST00000370083.9"	1785	2	1784	"-"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	303702	312493	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105719	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	303702	312493
"ENST00000370083.9"	1785	2	1784	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	366167	374956	1769	8789	0	"S"	557	1686	NA	1e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105719	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	366167	374956
"ENST00000414303.7"	1584	4	1583	"+"	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	479219	233799	242069	1569	8270	0	"P"	486	1494	1494	8e-04	0	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	2105719	"HG03486#2#JAHEOP010000248.1_2105565_2584784_1"	233799	242069
